Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
152952,Dragon's Dogma,PS3,2012.0,Global_Sales,1.74
152953,Dragon's Dogma,X360,2012.0,Global_Sales,0.79
152954,Cruis'n USA,N64,1996.0,Global_Sales,1.74
152955,Madden NFL 99,PS,1998.0,Global_Sales,1.74
152956,Madden NFL 99,N64,1998.0,Global_Sales,0.9
152957,The Order: 1886,PS4,2015.0,Global_Sales,1.74
152958,SSX Tricky,PS2,2001.0,Global_Sales,1.73
152959,SSX Tricky,GC,2001.0,Global_Sales,0.54
152960,SSX Tricky,XB,2001.0,Global_Sales,0.43
152961,SSX Tricky,GBA,2002.0,Global_Sales,0.19
152962,Knack,PS4,2013.0,Global_Sales,1.73
152963,Twisted Metal III,PS,1998.0,Global_Sales,1.73
152964,Dragon Quest VI: Realms of Revelation,DS,2010.0,Global_Sales,1.73
152965,Crash Bandicoot: The Huge Adventure,GBA,2002.0,Global_Sales,1.73
152966,Call of Duty: World at War Final Fronts,PS2,2008.0,Global_Sales,1.72
152967,Star Ocean: Till The End of Time,PS2,2003.0,Global_Sales,1.72
152968,Toy Story 2: Buzz Lightyear to the Rescue!,PS,1998.0,Global_Sales,1.71
152969,Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999.0,Global_Sales,0.93
152970,The Beatles: Rock Band,Wii,2009.0,Global_Sales,1.71
152971,The Beatles: Rock Band,X360,2009.0,Global_Sales,1.3
152972,The Beatles: Rock Band,PS3,2009.0,Global_Sales,1.12
152973,Ace Combat 5: The Unsung War,PS2,2004.0,Global_Sales,1.71
152974,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,DS,2006.0,Global_Sales,1.71
152975,Imagine: Teacher,DS,2008.0,Global_Sales,1.71
152976,Deal or No Deal,DS,2007.0,Global_Sales,1.7
152977,Deal or No Deal,Wii,2009.0,Global_Sales,1.29
152978,Deal or No Deal,PC,2006.0,Global_Sales,0.01
152979,Super Puyo Puyo,SNES,1993.0,Global_Sales,1.7
152980,NCAA Football 07,PS2,2006.0,Global_Sales,1.7
152981,NCAA Football 07,X360,2006.0,Global_Sales,0.73
152982,NCAA Football 07,XB,2006.0,Global_Sales,0.56
152983,NCAA Football 07,PSP,2006.0,Global_Sales,0.37
152984,The Sims 3: Late Night Expansion Pack,PC,2010.0,Global_Sales,1.7
152985,No Man's Sky,PS4,2016.0,Global_Sales,1.7
152986,Ben 10: Protector of Earth,DS,2007.0,Global_Sales,1.7
152987,Ben 10: Protector of Earth,Wii,2007.0,Global_Sales,1.23
152988,Ben 10: Protector of Earth,PS2,2007.0,Global_Sales,0.84
152989,Ben 10: Protector of Earth,PSP,2007.0,Global_Sales,0.71
152990,Cabela's Big Game Hunter 2010,Wii,2009.0,Global_Sales,1.69
152991,Cabela's Big Game Hunter 2010,PS3,2009.0,Global_Sales,0.4
152992,Cabela's Big Game Hunter 2010,X360,2009.0,Global_Sales,0.27
152993,SOCOM 3: U.S. Navy SEALs,PS2,2005.0,Global_Sales,1.69
152994,Jampack Winter '99,PS,1999.0,Global_Sales,1.69
152995,WCW vs. nWo: World Tour,N64,1997.0,Global_Sales,1.69
152996,WCW/NWO Thunder,PS,1998.0,Global_Sales,1.69
152997,Dragon Ball Z: The Legacy of Goku,GBA,2002.0,Global_Sales,1.69
152998,Cooking Mama 3: Shop & Chop,DS,2009.0,Global_Sales,1.69
152999,Personal Trainer: Math,DS,2007.0,Global_Sales,1.69
153000,Game Party 3,Wii,2009.0,Global_Sales,1.68
153001,World Championship Poker: Featuring Howard Lederer - All In,PS2,2006.0,Global_Sales,1.68
153002,World Championship Poker: Featuring Howard Lederer - All In,X360,2006.0,Global_Sales,0.05
153003,NFL GameDay 98,PS,1997.0,Global_Sales,1.68
153004,Sonic Colors,Wii,2010.0,Global_Sales,1.68
153005,Sonic Colors,DS,2010.0,Global_Sales,1.29
153006,Yoshi's Cookie,GB,1992.0,Global_Sales,1.68
153007,Yoshi's Cookie,NES,1992.0,Global_Sales,1.12
153008,Time Crisis,PS,1997.0,Global_Sales,1.68
153009, Fire Emblem Fates,3DS,2015.0,Global_Sales,1.68
153010,The Sims: Superstar,PC,2003.0,Global_Sales,1.68
153011,Metroid Fusion,GBA,2002.0,Global_Sales,1.68
153012,We Ski,Wii,2008.0,Global_Sales,1.67
153013,Star Wars Battlefront: Renegade Squadron,PSP,2007.0,Global_Sales,1.67
153014,SSX 3,PS2,2003.0,Global_Sales,1.67
153015,SSX 3,XB,2003.0,Global_Sales,0.39
153016,SSX 3,GC,2003.0,Global_Sales,0.38
153017,SSX 3,GBA,2003.0,Global_Sales,0.12
153018,Madden NFL 2001,PS,2000.0,Global_Sales,1.67
153019,Madden NFL 2001,PS2,2000.0,Global_Sales,1.5
153020,Madden NFL 2001,N64,2000.0,Global_Sales,0.64
153021,Disney's DuckTales,NES,1989.0,Global_Sales,1.67
153022,Disney's DuckTales,GB,1988.0,Global_Sales,1.43
153023,"Monsters, Inc.",GBA,2001.0,Global_Sales,1.67
153024,"Monsters, Inc.",PS2,2002.0,Global_Sales,0.32
153025,PGR: Project Gotham Racing 2,XB,2003.0,Global_Sales,1.67
153026,Spy Hunter,PS2,2001.0,Global_Sales,1.67
153027,Spy Hunter,XB,2002.0,Global_Sales,0.34
153028,Spy Hunter,GC,2002.0,Global_Sales,0.2
153029,NCAA Football 2004,PS2,2003.0,Global_Sales,1.67
153030,NCAA Football 2004,XB,2003.0,Global_Sales,0.43
153031,NCAA Football 2004,GC,2003.0,Global_Sales,0.15
153032,Fight Night Round 3,PS3,2006.0,Global_Sales,1.67
153033,Fight Night Round 3,PS2,2006.0,Global_Sales,1.56
153034,Fight Night Round 3,X360,2006.0,Global_Sales,1.47
153035,Fight Night Round 3,PSP,2006.0,Global_Sales,0.52
153036,Fight Night Round 3,XB,2006.0,Global_Sales,0.33
153037,StarCraft II: Heart of the Swarm,PC,2013.0,Global_Sales,1.67
153038,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,2003.0,Global_Sales,1.67
153039,SpongeBob SquarePants: Battle for Bikini Bottom,GBA,2003.0,Global_Sales,1.23
153040,SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003.0,Global_Sales,0.95
153041,SpongeBob SquarePants: Battle for Bikini Bottom,XB,2003.0,Global_Sales,0.57
153042,Until Dawn,PS4,2015.0,Global_Sales,1.66
153043,Big Beach Sports,Wii,2008.0,Global_Sales,1.66
153044,Street Fighter II': Special Champion Edition,GEN,1992.0,Global_Sales,1.66
153045,SSX,PS2,2000.0,Global_Sales,1.66
153046,SSX,PS3,2012.0,Global_Sales,0.91
153047,SSX,X360,2012.0,Global_Sales,0.7
153048,Shaun White Snowboarding: Road Trip,Wii,2008.0,Global_Sales,1.66
153049,NBA Ballers,PS2,2004.0,Global_Sales,1.66
153050,NBA Ballers,XB,2004.0,Global_Sales,0.51
153051,NBA Live 2003,PS2,2002.0,Global_Sales,1.66
153052,NBA Live 2003,XB,,Global_Sales,0.36
153053,NBA Live 2003,GC,,Global_Sales,0.3
153054,LEGO Batman 2: DC Super Heroes,X360,2012.0,Global_Sales,1.66
153055,LEGO Batman 2: DC Super Heroes,Wii,2012.0,Global_Sales,1.38
153056,LEGO Batman 2: DC Super Heroes,PS3,2012.0,Global_Sales,1.19
153057,LEGO Batman 2: DC Super Heroes,3DS,2012.0,Global_Sales,0.75
153058,LEGO Batman 2: DC Super Heroes,DS,2012.0,Global_Sales,0.69
153059,LEGO Batman 2: DC Super Heroes,PSV,2012.0,Global_Sales,0.33
153060,LEGO Batman 2: DC Super Heroes,WiiU,2013.0,Global_Sales,0.12
153061,Dragon Ball Z: Budokai Tenkaichi,PS2,2005.0,Global_Sales,1.66
153062,Dark Souls III,PS4,2016.0,Global_Sales,1.65
153063,Dark Souls III,XOne,2016.0,Global_Sales,0.39
153064,Dark Souls III,PC,2016.0,Global_Sales,0.07
153065,Ms. Pac-Man,2600,1981.0,Global_Sales,1.65
153066,Kirby's Return to Dreamland,Wii,2011.0,Global_Sales,1.65
153067,Mario Party 6,GC,2004.0,Global_Sales,1.65
153068,Super Scope 6,SNES,1991.0,Global_Sales,1.65
153069,Star Wars The Clone Wars: Lightsaber Duels,Wii,2008.0,Global_Sales,1.65
153070,Need for Speed Carbon,X360,2006.0,Global_Sales,1.65
153071,Need for Speed Carbon,PS2,2006.0,Global_Sales,1.34
153072,Need for Speed Carbon,Wii,2006.0,Global_Sales,1.28
153073,Need for Speed Carbon,PS3,2006.0,Global_Sales,1.23
153074,Need for Speed Carbon,XB,2006.0,Global_Sales,0.47
153075,Need for Speed Carbon,GC,2006.0,Global_Sales,0.35
153076,Need for Speed Carbon,PC,2006.0,Global_Sales,0.05
153077,Heavenly Sword,PS3,2007.0,Global_Sales,1.65
153078,Kirby & the Amazing Mirror,GBA,2004.0,Global_Sales,1.64
153079,Army of Two,X360,2008.0,Global_Sales,1.64
153080,Army of Two,PS3,2008.0,Global_Sales,1.17
153081,Dig Dug,2600,1982.0,Global_Sales,1.64
153082,Dig Dug,NES,1985.0,Global_Sales,0.41
153083,Tom Clancy's Rainbow Six,PS,1999.0,Global_Sales,1.64
153084,Tom Clancy's Rainbow Six,N64,1999.0,Global_Sales,0.64
153085,Ghosts 'n Goblins,NES,1986.0,Global_Sales,1.64
153086,Tiger Woods PGA Tour 2003,PS2,2002.0,Global_Sales,1.64
153087,Tiger Woods PGA Tour 2003,XB,2002.0,Global_Sales,0.44
153088,Tiger Woods PGA Tour 2003,GC,2002.0,Global_Sales,0.23
153089,NBA Live 06 (All region sales),PS2,2005.0,Global_Sales,1.64
153090,Prince of Persia: Warrior Within,PS2,2004.0,Global_Sales,1.64
153091,Prince of Persia: Warrior Within,XB,2004.0,Global_Sales,0.8
153092,Prince of Persia: Warrior Within,GC,2004.0,Global_Sales,0.2
153093,Beyond: Two Souls,PS3,2013.0,Global_Sales,1.63
153094,Pikmin,GC,2001.0,Global_Sales,1.63
153095,Tiger Woods PGA Tour 2004,PS2,2003.0,Global_Sales,1.63
153096,Tiger Woods PGA Tour 2004,XB,2003.0,Global_Sales,0.62
153097,Tiger Woods PGA Tour 2004,GBA,2003.0,Global_Sales,0.18
153098,Tiger Woods PGA Tour 2004,GC,2003.0,Global_Sales,0.16
153099,Ape Escape,PS,1999.0,Global_Sales,1.63
153100,Ape Escape,PS3,2010.0,Global_Sales,0.04
153101,NCAA Football 2005,PS2,2004.0,Global_Sales,1.62
153102,NCAA Football 2005,XB,2004.0,Global_Sales,0.68
153103,NCAA Football 2005,GC,2004.0,Global_Sales,0.22
153104,Viva Pinata,X360,2006.0,Global_Sales,1.62
153105,Viva Pinata,PC,2007.0,Global_Sales,0.02
153106,Tony Hawk's American Wasteland (Old all region sales),PS2,2005.0,Global_Sales,1.62
153107,Kinectimals,X360,2010.0,Global_Sales,1.62
153108,Kirby Air Ride,GC,2003.0,Global_Sales,1.62
153109,Sled Storm,PS,1998.0,Global_Sales,1.62
153110,Sled Storm,PS2,2002.0,Global_Sales,0.45
153111,Dragon Quest IV: Chapters of the Chosen,DS,2007.0,Global_Sales,1.62
153112,NFL Street 2,PS2,2004.0,Global_Sales,1.61
153113,NFL Street 2,XB,2004.0,Global_Sales,0.48
153114,NFL Street 2,GC,2004.0,Global_Sales,0.2
153115,Yu-Gi-Oh! Duel Monsters,GB,1998.0,Global_Sales,1.61
153116,Super Mario Strikers,GC,2005.0,Global_Sales,1.61
153117,Buzz! The Music Quiz,PS2,2005.0,Global_Sales,1.61
153118,Rage,X360,2011.0,Global_Sales,1.6
153119,Rage,PS3,2011.0,Global_Sales,1.31
153120,Rage,PC,2011.0,Global_Sales,0.37
153121,Mario Hoops 3 on 3,DS,2006.0,Global_Sales,1.6
153122,SpongeBob's Atlantis SquarePantis,DS,2007.0,Global_Sales,1.6
153123,SpongeBob's Atlantis SquarePantis,Wii,2007.0,Global_Sales,0.61
153124,SpongeBob's Atlantis SquarePantis,PS2,2007.0,Global_Sales,0.44
153125,F-1 World Grand Prix,N64,1998.0,Global_Sales,1.6
153126,River Raid,2600,1981.0,Global_Sales,1.6
153127,Silent Hill,PS,1999.0,Global_Sales,1.6
153128,Disney Infinity,Wii,2013.0,Global_Sales,1.6
153129,Disney Infinity,X360,2013.0,Global_Sales,1.44
153130,Disney Infinity,PS3,2013.0,Global_Sales,0.97
153131,Disney Infinity,WiiU,2013.0,Global_Sales,0.6
153132,Disney Infinity,3DS,2013.0,Global_Sales,0.29
153133,Disney Infinity,PSV,2013.0,Global_Sales,0.02
153134,ESPN NBA 2K5,PS2,2004.0,Global_Sales,1.59
153135,ESPN NBA 2K5,XB,2004.0,Global_Sales,0.95
153136,Diablo,PC,1996.0,Global_Sales,1.59
153137,Diablo,PS,1997.0,Global_Sales,0.58
153138,Soul Edge,PS,1996.0,Global_Sales,1.59
153139,NASCAR 2000,PS,1999.0,Global_Sales,1.59
153140,NASCAR 2000,N64,1999.0,Global_Sales,0.53
153141,Pokemon Battle Revolution,Wii,2006.0,Global_Sales,1.58
153142,Kingdom Hearts 3D: Dream Drop Distance,3DS,2012.0,Global_Sales,1.58
153143,Dance Dance Revolution: Hottest Party 2,Wii,2008.0,Global_Sales,1.58
153144,SoulCalibur IV,X360,2008.0,Global_Sales,1.58
153145,SoulCalibur IV,PS3,2008.0,Global_Sales,1.46
153146,Jampack Summer 2K,PS,2000.0,Global_Sales,1.58
153147,Spyro 2: Season of Flame,GBA,2002.0,Global_Sales,1.58
153148,Mario Party 10,WiiU,2015.0,Global_Sales,1.58
153149,NCAA Football 2002,PS2,2001.0,Global_Sales,1.57
153150,Gears of War: Judgment,X360,2013.0,Global_Sales,1.57
153151,Guitar Hero: On Tour Decades,DS,2008.0,Global_Sales,1.57
153152,Conflict: Desert Storm,PS2,2002.0,Global_Sales,1.57
153153,Conflict: Desert Storm,XB,2002.0,Global_Sales,0.87
153154,Conflict: Desert Storm,GC,2003.0,Global_Sales,0.08
153155,Mario Party 7,GC,2005.0,Global_Sales,1.57
153156,Dragon Quest V: Hand of the Heavenly Bride,DS,2008.0,Global_Sales,1.57
153157,High School Musical 3: Senior Year,DS,2008.0,Global_Sales,1.56
153158,Smuggler's Run,PS2,2000.0,Global_Sales,1.56
153159,Smuggler's Run,GBA,2002.0,Global_Sales,0.01
153160,Carnival Games: Mini Golf,Wii,2008.0,Global_Sales,1.56
153161,Donkey Kong Classics,NES,1988.0,Global_Sales,1.56
153162,Hannah Montana: Music Jam,DS,2007.0,Global_Sales,1.56
153163,Twisted Metal,PS,1995.0,Global_Sales,1.56
153164,Final Fight,SNES,1990.0,Global_Sales,1.56
153165,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009.0,Global_Sales,1.56
153166,Dragon Quest Monsters 2,GB,2001.0,Global_Sales,1.56
153167,Dragon Quest Monsters 2,3DS,2014.0,Global_Sales,0.79
153168,Pokemon Pinball: Ruby & Sapphire,GBA,2003.0,Global_Sales,1.56
153169,MySims Kingdom,DS,2008.0,Global_Sales,1.55
153170,MySims Kingdom,Wii,2008.0,Global_Sales,1.51
153171,LEGO Pirates of the Caribbean: The Video Game,Wii,2011.0,Global_Sales,1.55
153172,LEGO Pirates of the Caribbean: The Video Game,X360,2011.0,Global_Sales,1.03
153173,LEGO Pirates of the Caribbean: The Video Game,PS3,2011.0,Global_Sales,0.95
153174,LEGO Pirates of the Caribbean: The Video Game,DS,2011.0,Global_Sales,0.9
153175,LEGO Pirates of the Caribbean: The Video Game,3DS,2011.0,Global_Sales,0.62
153176,LEGO Pirates of the Caribbean: The Video Game,PSP,2011.0,Global_Sales,0.33
153177,LEGO Pirates of the Caribbean: The Video Game,PC,2011.0,Global_Sales,0.03
153178,Stuntman,PS2,2002.0,Global_Sales,1.55
153179,Stuntman,GBA,2003.0,Global_Sales,0.04
153180,Tom Clancy's Rainbow Six 3,XB,2003.0,Global_Sales,1.55
153181,Tom Clancy's Rainbow Six 3,PS2,2004.0,Global_Sales,0.81
153182,Tom Clancy's Rainbow Six 3,GC,2004.0,Global_Sales,0.06
153183,007: The World is not Enough,N64,2000.0,Global_Sales,1.55
153184,007: The World is not Enough,PS,2000.0,Global_Sales,0.92
153185,Spider-Man 2: Enter: Electro,PS,2001.0,Global_Sales,1.55
153186,Guitar Hero 5,Wii,2009.0,Global_Sales,1.55
153187,Guitar Hero 5,X360,2009.0,Global_Sales,1.13
153188,Guitar Hero 5,PS2,2009.0,Global_Sales,1.12
153189,Guitar Hero 5,PS3,2009.0,Global_Sales,1.09
153190,Command & Conquer: Tiberian Sun,PC,1999.0,Global_Sales,1.55
153191,Wolfenstein: The New Order,PS4,2014.0,Global_Sales,1.55
153192,Wolfenstein: The New Order,XOne,2014.0,Global_Sales,0.68
153193,Wolfenstein: The New Order,PC,2014.0,Global_Sales,0.45
153194,Wolfenstein: The New Order,PS3,2014.0,Global_Sales,0.44
153195,Wolfenstein: The New Order,X360,2014.0,Global_Sales,0.38
153196,Moshi Monsters: Moshling Zoo,DS,2011.0,Global_Sales,1.54
153197,Dark Cloud,PS2,2000.0,Global_Sales,1.54
153198,Warcraft III: The Frozen Throne,PC,2003.0,Global_Sales,1.54
153199,Active Life: Outdoor Challenge,Wii,2008.0,Global_Sales,1.54
153200,Ratchet & Clank (2016),PS4,2016.0,Global_Sales,1.54
153201,MVP Baseball 2005,PS2,2005.0,Global_Sales,1.54
153202,MVP Baseball 2005,XB,2005.0,Global_Sales,0.94
153203,MVP Baseball 2005,GC,2005.0,Global_Sales,0.33
153204,Die Hard Trilogy,PS,1996.0,Global_Sales,1.54
153205,Uncharted: Golden Abyss,PSV,2011.0,Global_Sales,1.53
153206,Go Vacation,Wii,2011.0,Global_Sales,1.53
153207,Mortal Kombat 3,SNES,1994.0,Global_Sales,1.53
153208,Mortal Kombat 3,GEN,1994.0,Global_Sales,1.34
153209,Mortal Kombat 3,PS,1995.0,Global_Sales,0.55
153210,NFL GameDay 99,PS,1998.0,Global_Sales,1.53
153211,Mario Golf: Toadstool Tour,GC,2003.0,Global_Sales,1.53
153212,Tiger Woods 99 PGA Tour Golf,PS,1997.0,Global_Sales,1.53
153213,Resident Evil: The Umbrella Chronicles,Wii,2007.0,Global_Sales,1.52
153214,Knockout Kings,PS,1997.0,Global_Sales,1.52
153215,The Simpsons Skateboarding,PS2,2002.0,Global_Sales,1.52
153216,Donkey Kong Country: Tropical Freeze,WiiU,2014.0,Global_Sales,1.52
153217,NASCAR 98,PS,1996.0,Global_Sales,1.52
153218,Xevious,NES,1984.0,Global_Sales,1.52
153219,F1 Race,NES,1984.0,Global_Sales,1.52
153220,NASCAR 99,PS,1998.0,Global_Sales,1.52
153221,NASCAR 99,N64,1998.0,Global_Sales,0.98
153222,Final Fantasy XIV: A Realm Reborn,PC,2010.0,Global_Sales,1.52
153223,Final Fantasy XIV: A Realm Reborn,PS3,2013.0,Global_Sales,1.08
153224,Final Fantasy XIV: A Realm Reborn,PS4,2014.0,Global_Sales,0.75
153225,NBA Live 2000,PS,1998.0,Global_Sales,1.52
153226,NBA Live 2000,N64,1999.0,Global_Sales,0.44
153227,Fight Night Round 4,PS3,2009.0,Global_Sales,1.52
153228,Fight Night Round 4,X360,2009.0,Global_Sales,1.4
153229,Super Monkey Ball 2,GC,2002.0,Global_Sales,1.52
153230,Pac-Man World 2,PS2,2002.0,Global_Sales,1.51
153231,Pac-Man World 2,XB,2002.0,Global_Sales,0.49
153232,Pac-Man World 2,GC,2002.0,Global_Sales,0.37
153233,Pac-Man World 2,GBA,2005.0,Global_Sales,0.11
153234,Disney Fairies: Tinker Bell,DS,2008.0,Global_Sales,1.51
153235,Puzzle & Dragons,3DS,2013.0,Global_Sales,1.51
153236,Call of Duty: Modern Warfare: Reflex Edition,Wii,2009.0,Global_Sales,1.51
153237,Mega Man 2,NES,1988.0,Global_Sales,1.51
153238,Simpsons Wrestling,PS,2001.0,Global_Sales,1.51
153239,NBA Live 98,PS,1997.0,Global_Sales,1.51
153240,The Simpsons Game,PS2,2007.0,Global_Sales,1.51
153241,The Simpsons Game,DS,2007.0,Global_Sales,1.51
153242,The Simpsons Game,PSP,2007.0,Global_Sales,1.07
153243,The Simpsons Game,X360,2007.0,Global_Sales,1.03
153244,The Simpsons Game,Wii,2007.0,Global_Sales,1.01
153245,The Simpsons Game,PS3,2007.0,Global_Sales,0.88
153246,Ni no Kuni: Wrath of the White Witch,PS3,2011.0,Global_Sales,1.51
153247,Tokyo Xtreme Racer Zero,PS2,2000.0,Global_Sales,1.5
153248,NFL Blitz,PS,1998.0,Global_Sales,1.5
153249,NFL Blitz,N64,1998.0,Global_Sales,1.06
153250,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986.0,Global_Sales,1.5
153251,WWF No Mercy,N64,2000.0,Global_Sales,1.5
153252,Ice Climber,NES,1985.0,Global_Sales,1.5
153253,Star Wars: The Force Unleashed II,PS3,2010.0,Global_Sales,1.5
153254,Star Wars: The Force Unleashed II,X360,2010.0,Global_Sales,1.43
153255,Star Wars: The Force Unleashed II,Wii,2010.0,Global_Sales,0.76
153256,Star Wars: The Force Unleashed II,DS,2010.0,Global_Sales,0.21
153257,Star Wars: The Force Unleashed II,PC,2010.0,Global_Sales,0.03
153258,Pac-Man World,PS,1998.0,Global_Sales,1.5
153259,Final Fantasy: Crystal Chronicles,GC,2003.0,Global_Sales,1.49
153260,Banjo-Tooie,N64,2000.0,Global_Sales,1.49
153261,Buzz! The BIG Quiz,PS2,2006.0,Global_Sales,1.49
153262,Doom (2016),PS4,2016.0,Global_Sales,1.49
153263,Doom (2016),XOne,2016.0,Global_Sales,0.76
153264,Doom (2016),PC,2016.0,Global_Sales,0.21
153265,Dirge of Cerberus: Final Fantasy VII,PS2,2006.0,Global_Sales,1.48
153266,WWF WrestleMania 2000,N64,1999.0,Global_Sales,1.48
153267,Wario Land II,GB,1997.0,Global_Sales,1.48
153268,Nintendo World Cup,NES,1990.0,Global_Sales,1.48
153269,Sonic Rivals 2,PSP,2007.0,Global_Sales,1.48
153270,Bratz: Forever Diamondz,DS,2006.0,Global_Sales,1.48
153271,Bratz: Forever Diamondz,GC,2006.0,Global_Sales,0.21
153272,Bratz: Forever Diamondz,PS2,2006.0,Global_Sales,0.01
153273,Resistance 3,PS3,2011.0,Global_Sales,1.48
153274,Drawn To Life: SpongeBob SquarePants Edition,DS,2008.0,Global_Sales,1.48
153275,Disney Sing It: Pop Hits,Wii,2009.0,Global_Sales,1.48
153276,Disney Sing It: Pop Hits,PS2,2009.0,Global_Sales,0.34
153277,Disney Sing It: Pop Hits,PS3,2009.0,Global_Sales,0.25
153278,007: Quantum of Solace,X360,2008.0,Global_Sales,1.48
153279,007: Quantum of Solace,PS3,2008.0,Global_Sales,1.14
153280,007: Quantum of Solace,Wii,2008.0,Global_Sales,0.65
153281,007: Quantum of Solace,PS2,2008.0,Global_Sales,0.43
153282,007: Quantum of Solace,DS,2008.0,Global_Sales,0.13
153283,007: Quantum of Solace,PC,2008.0,Global_Sales,0.03
153284,Major League Baseball 2K5,PS2,2005.0,Global_Sales,1.48
153285,Major League Baseball 2K5,XB,2005.0,Global_Sales,0.56
153286,Fight Night 2004,PS2,2004.0,Global_Sales,1.48
153287,Fight Night 2004,XB,2004.0,Global_Sales,0.68
153288,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004.0,Global_Sales,1.48
153289,Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2,2004.0,Global_Sales,1.25
153290,Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004.0,Global_Sales,0.08
153291,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004.0,Global_Sales,0.06
153292,LEGO City Undercover,3DS,2013.0,Global_Sales,1.47
153293,LEGO City Undercover,WiiU,2013.0,Global_Sales,1.1
153294,Imagine: Master Chef,DS,2007.0,Global_Sales,1.47
153295,Disney Princess,GBA,2003.0,Global_Sales,1.47
153296,Mario Golf,N64,1999.0,Global_Sales,1.47
153297,Mario Golf,GB,1999.0,Global_Sales,0.31
153298,Call of Duty Black Ops: Declassified,PSV,2012.0,Global_Sales,1.47
153299,Tom Clancy's Ghost Recon: Future Soldier,X360,2012.0,Global_Sales,1.47
153300,Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,Global_Sales,0.95
153301,Tom Clancy's Ghost Recon: Future Soldier,PC,2012.0,Global_Sales,0.17
153302,Xenogears,PS,1998.0,Global_Sales,1.46
153303,Super Scribblenauts,DS,2010.0,Global_Sales,1.46
153304,Midway Arcade Treasures,PS2,2003.0,Global_Sales,1.46
153305,Midway Arcade Treasures,XB,2003.0,Global_Sales,0.43
153306,Midway Arcade Treasures,GC,2003.0,Global_Sales,0.17
153307,Triple Play 99,PS,,Global_Sales,1.46
153308,Super Monkey Ball,GC,2001.0,Global_Sales,1.46
153309,Mortal Kombat 4,PS,1998.0,Global_Sales,1.46
153310,Mortal Kombat 4,N64,1998.0,Global_Sales,0.73
153311,New Play Control! Mario Power Tennis,Wii,2009.0,Global_Sales,1.46
153312,Mario Superstar Baseball,GC,2005.0,Global_Sales,1.46
153313,Wall-E,DS,2008.0,Global_Sales,1.46
153314,Wall-E,Wii,2008.0,Global_Sales,1.01
153315,Wall-E,PS2,2008.0,Global_Sales,0.75
153316,Wall-E,PSP,2008.0,Global_Sales,0.65
153317,Wall-E,X360,2008.0,Global_Sales,0.62
153318,Wall-E,PS3,2008.0,Global_Sales,0.4
153319,Wall-E,PC,2008.0,Global_Sales,0.02
153320,WCW vs the World,PS,1998.0,Global_Sales,1.46
153321,Battlefield: Bad Company,X360,2008.0,Global_Sales,1.46
153322,Battlefield: Bad Company,PS3,2008.0,Global_Sales,1.34
153323,Onimusha 3: Demon Siege,PS2,2004.0,Global_Sales,1.45
153324,Red Dead Revolver,PS2,2004.0,Global_Sales,1.45
153325,Red Dead Revolver,XB,2004.0,Global_Sales,0.55
153326,Resident Evil: Outbreak,PS2,2003.0,Global_Sales,1.45
153327,Tamagotchi,GB,1996.0,Global_Sales,1.45
153328,4 Nin uchi Mahjong,NES,1984.0,Global_Sales,1.45
153329,Dragon Ball Z,SNES,1993.0,Global_Sales,1.45
153330,Game de Hakken!! Tamagotchi 2,GB,1997.0,Global_Sales,1.45
153331,Namco Museum 64,N64,1999.0,Global_Sales,1.45
153332,LEGO Battles: Ninjago,DS,2011.0,Global_Sales,1.45
153333,Tony Hawk's American Wasteland (Weekly american sales),PS2,2005.0,Global_Sales,1.45
153334,The House of the Dead 2 & 3 Return,Wii,2008.0,Global_Sales,1.44
153335,SingStar Pop,PS2,2007.0,Global_Sales,1.44
153336,Kirby Super Star,SNES,1996.0,Global_Sales,1.44
153337,Sonic & Sega All-Stars Racing,Wii,2010.0,Global_Sales,1.44
153338,Sonic & Sega All-Stars Racing,DS,2010.0,Global_Sales,1.04
153339,Sonic & Sega All-Stars Racing,PS3,2010.0,Global_Sales,0.95
153340,My Word Coach,DS,2007.0,Global_Sales,1.44
153341,My Word Coach,Wii,2007.0,Global_Sales,0.51
153342,Tiger Woods PGA Tour 2005,PS2,2004.0,Global_Sales,1.44
153343,Tiger Woods PGA Tour 2005,XB,2004.0,Global_Sales,0.85
153344,Tiger Woods PGA Tour 2005,GC,2004.0,Global_Sales,0.14
153345,Tiger Woods PGA Tour 2005,PC,2004.0,Global_Sales,0.01
153346,NCAA Football 2003,PS2,2002.0,Global_Sales,1.44
153347,NCAA Football 2003,XB,2002.0,Global_Sales,0.52
153348,NCAA Football 2003,GC,2002.0,Global_Sales,0.21
153349,Frogger 2: Swampy's Revenge,PS,1999.0,Global_Sales,1.43
153350,Kinect Joy Ride,X360,2010.0,Global_Sales,1.43
