Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
167639,Fallout 3,PS3,2008.0,Critic_Score,90.0
167640,Fallout 3,PC,2008.0,Critic_Score,91.0
167641,Evil Genius,PC,2004.0,Critic_Score,75.0
167642,Pillars of Eternity,PC,2014.0,Critic_Score,89.0
167644,Tales of Zestiria,PS4,2015.0,Critic_Score,72.0
167645,Trials Fusion,PS4,2014.0,Critic_Score,79.0
167646,Trials Fusion,XOne,2014.0,Critic_Score,80.0
167647,Trials Fusion,PC,2014.0,Critic_Score,80.0
167648,Bulletstorm,X360,2011.0,Critic_Score,84.0
167649,Bulletstorm,PS3,2011.0,Critic_Score,83.0
167650,Bulletstorm,PC,2011.0,Critic_Score,82.0
167651,NBA 2K16,PS4,2015.0,Critic_Score,87.0
167652,NBA 2K16,XOne,2015.0,Critic_Score,86.0
167662,Grand Theft Auto,GBA,2004.0,Critic_Score,68.0
167663,Mini Ninjas,Wii,2009.0,Critic_Score,79.0
167664,Mini Ninjas,PS3,2009.0,Critic_Score,73.0
167665,Mini Ninjas,DS,2009.0,Critic_Score,61.0
167666,Mini Ninjas,X360,2009.0,Critic_Score,73.0
167667,Mini Ninjas,PC,2009.0,Critic_Score,74.0
167668,Ikaruga,GC,2003.0,Critic_Score,85.0
167669,WWE 2K15,PS4,2014.0,Critic_Score,62.0
167670,WWE 2K15,PS3,2014.0,Critic_Score,55.0
167671,WWE 2K15,X360,2014.0,Critic_Score,50.0
167672,WWE 2K15,XOne,2014.0,Critic_Score,56.0
167673,Dungeon Siege III,PS3,2011.0,Critic_Score,71.0
167674,Dungeon Siege III,X360,2011.0,Critic_Score,72.0
167675,Dungeon Siege III,PC,2011.0,Critic_Score,72.0
167676,15 Days,PC,2009.0,Critic_Score,63.0
167677,The Secret World,PC,2012.0,Critic_Score,74.0
167678,Alpha Protocol,PS3,2010.0,Critic_Score,64.0
167679,Alpha Protocol,X360,2010.0,Critic_Score,63.0
167680,Alpha Protocol,PC,2010.0,Critic_Score,72.0
167682,Syberia,DS,2008.0,Critic_Score,52.0
167683,Syberia,XB,2003.0,Critic_Score,72.0
167684,Syberia,PC,2002.0,Critic_Score,82.0
167687,Zombie Army Trilogy,PS4,2015.0,Critic_Score,62.0
167688,Zombie Army Trilogy,XOne,2015.0,Critic_Score,62.0
167689,Airline Tycoon 2,PC,2011.0,Critic_Score,57.0
167690,Cities XL 2012,PC,2011.0,Critic_Score,61.0
167691,Remember Me,PS3,2013.0,Critic_Score,72.0
167692,Remember Me,X360,2013.0,Critic_Score,70.0
167693,Remember Me,PC,2013.0,Critic_Score,65.0
167696,Tomb Raider II,PS,1997.0,Critic_Score,85.0
167698,X-Blades,X360,2009.0,Critic_Score,50.0
167699,X-Blades,PS3,2009.0,Critic_Score,50.0
167701,Call of Duty 2,X360,2005.0,Critic_Score,89.0
167702,Call of Duty 2,PC,2005.0,Critic_Score,86.0
167703,F1 2013,PS3,2013.0,Critic_Score,77.0
167704,F1 2013,X360,2013.0,Critic_Score,79.0
167705,Devil May Cry 4,PS3,2008.0,Critic_Score,84.0
167706,Devil May Cry 4,X360,2008.0,Critic_Score,84.0
167708,Devil May Cry 4,PC,2008.0,Critic_Score,78.0
167709,Binary Domain,PS3,2012.0,Critic_Score,72.0
167710,Binary Domain,X360,2012.0,Critic_Score,74.0
167711,NBA 2K14,X360,2013.0,Critic_Score,87.0
167712,NBA 2K14,PS3,2013.0,Critic_Score,84.0
167713,NBA 2K14,PS4,2013.0,Critic_Score,85.0
167714,NBA 2K14,XOne,2013.0,Critic_Score,86.0
167715,Lost Planet 3,PS3,2013.0,Critic_Score,61.0
167716,Lost Planet 3,X360,2013.0,Critic_Score,58.0
167717,Lost Planet 3,PC,2013.0,Critic_Score,61.0
167718,Assetto Corsa,PS4,2016.0,Critic_Score,73.0
167719,Assetto Corsa,XOne,2016.0,Critic_Score,63.0
167720,Rocksmith,PS3,2011.0,Critic_Score,80.0
167721,Rocksmith,X360,2011.0,Critic_Score,77.0
167722,Rocksmith,PC,,Critic_Score,78.0
167723,Cities in Motion,PC,2011.0,Critic_Score,70.0
167724,The Cursed Crusade,PS3,2011.0,Critic_Score,45.0
167725,The Cursed Crusade,X360,2011.0,Critic_Score,39.0
167726,The Cursed Crusade,PC,2011.0,Critic_Score,55.0
167727,Alone in the Dark,X360,2008.0,Critic_Score,58.0
